Saxonburg, PA
Saxton (a small village in Yorkshire) (UK/England),
Saxton, PA
Saxtons River, VT
Saybrook, OH
Saylorsburg, PA
Sayre, PA
Sayreville, NJ
Sayville, NY
Sayward (Canada), BC
Scales Mound, IL
Scaley (outside Highlands), NC
Scandia, MN
Scappoose, OR
Scarborough (Canada), ON
Scarborough (Toronto) (Canada), ON
Scarborough (UK/England),
Scarborough, ME
Scarsdale, NY
Schafhausen (Germany),
Schaumberg (Rollong Meadows), IL
Schaumburg area, IL
Schaumburg, IL
Schaumburg/ Palatine/ Rolling Meadows, IL
Schaumburg/Palatine/ Rolling Meadows, IL
Schaumurg, IL
Schellsburg, PA
Schenectady, NY
Schenevus, NY
Schererville, IN
Schertz, TX
Schnecksville, PA
Schofield Barracks Military area, HI
Schofield Barracks, HI
Schoharie, NY
Schoorl (Netherlands),
Schoten (Belgium),
Schroon Lake, NY
Schuyler County area, IL
Schuyler County, IL
Schuyler Falls, NY
Schuyler, VA
Schuylerville, NY
Schuylkill Haven, PA
Schweinfurt (West Germany),
Schwenksville, PA
Scio, NY
Sciotoville, OH
Scipio Center, NY
Scipio, IN
Scipio, UT
Scituate, MA
Scituate, RI
Scobey, MT
Scofield Barracks, HI
Scotch Plains, NJ
Scotchtown, NY
Scotland, AR
Scotland, MD
Scotland, PA
Scott A.F.B., IL
Scott AFB (outside of), IL
Scott AFB/Centralia (between), IL
Scott City/Chaffe (on Hwy. M), MO
Scott County, KY
Scott Township, PA
Scott, AR
Scotta Valley, CA
Scottdale, PA
Scottish Borders (UK/Scotland),
Scottish Highlands (UK/Scotland),
Scotts Bluff county ((rural) western), NE
Scotts Valley, CA
Scottsbluf, NE
Scottsbluff, NE
Scottsboro, AL
Scottsburg, IN
Scottsdale (North of), AL
Scottsdale, AZ
Scottsdale, WA
Scottsdale/Phoenix, AZ
Scottsville, KY
Scottville, MI
Scranton, KS
Scranton, PA
Scranton, SC
Scranton/Dickson, PA
Scranton/Dunmore, PA
Scunthorpe (UK/England),
Sea Bright, NJ
Sea Girt, NJ
Sea Isle City, NJ
Sea Isle, NJ
Sea Ranch, CA
Sea Tac Airport, WA
Seabeck, WA
Seabrook, NH
Seabrook, TX
Seaford (Australia),
Seaford, DE
Seaford, NY
Seaford/Millsboro (from/to)Millsboro, to Rehobot, DE
Seaford/Old Bridge, DE
Seaforth (Canada), ON
Seagoville (City of)  and Dallas City, TX
Seagoville, TX
Seagrove Beach (Walton county), FL
Seal Beach, CA
Seal Rock, OR
Sealy, TX
Searchlight, NV
Searcy, AR
Sears Point (BLM property), NM
Seaside Park, NJ
Seaside, FL
Seaside, OR
Seasta Key, FL
Seatac, WA
Seatle, WA
Seaton (Devon, UK/England),
Seaton (UK/England),
Seattle (1-90, between Mercer Island and Seattle), WA
Seattle (80miles west of), WA
Seattle (Alkii Beach), WA
Seattle (Ballard area), WA
Seattle (Ballard neighborhood), WA
Seattle (Ballard), WA
Seattle (Belmont & Pike intersection), WA
Seattle (Boeing Field), WA
Seattle (Fremont Bridge), WA
Seattle (Georgetown), WA
Seattle (I-5 at about NE 65th), WA
Seattle (Juanita area), WA
Seattle (Leschi), WA
Seattle (North), WA
Seattle (Outside), WA
Seattle (Shoreline), WA
Seattle (Skyway area), WA
Seattle (Skyway), WA
Seattle (Univ of WA), WA
Seattle (University District), WA
Seattle (West Seattle), WA
Seattle (West), WA
Seattle (above), WA
Seattle (area), WA
Seattle (corner of Mercer and Queen Anne Avenues), WA
Seattle (downtown area), WA
Seattle (downtown; Shoreline), WA
Seattle (south of, in Normandy Park), WA
Seattle (south, 8600 block E Marginal Way South), WA
Seattle (west side), WA
Seattle to Tokyo (2 NWA flt 007),
Seattle, .
Seattle, WA
Seattle, WV
Seattle/Belfair, WA
Seattle/Olympic Mountains, WA
Seattle/Renton, WA
Seattle/Shoreline, WA
Seattle/Tacoma (between), WA
Seattle/Tacoma, WA
Seattle/Tukwila, WA
Seaview (Port Elizabeth,  Eastern Cape) (South Africa),
Sebago Lake, ME
Sebago, ME
Sebastian Inlet (north of), FL
Sebastian Inlet, FL
Sebastian, FL
Sebastion, FL
Sebastopal, CA
Sebastopol, CA
Sebring, FL
Sebring, OH
Secane, PA
Secaucus, NJ
Sechelt (Canada), BC
Sector 18, NY
Sector el Brujo,Cabo Rojo (Puerto Rico), PR
Secunda (South Africa),
Secunderabad (India),
Security, CO
Sedalia, CO
Sedalia, MO
Sedgefield (UK/England),
Sedgewick, ME
Sedgley (UK/England),
Sedgley (West Midlands) (UK/England),
Sedillo Hill, NM
Sedona  ( Village of Oak Creek), AZ
Sedona (5 miles w. of), AZ
Sedona, AZ
Sedona, MT
Sedona/Verde Valley, AZ
Sedro Wooley, WA
Sedro Woolley (So. of, high in sky), WA
Sedro Woolley, WA
Sedro-Woolley, WA
See Report..., CO
Seekonk, MA
Seeley Lake, MT
Seely Lake (near), MT
Seffner, FL
Segno, TX
Seguin, TX
Seika-cho (Kyoto Prefecture) (Japan),
Seiling, OK
Selah, WA
Selangor (Malaysia),
Selborne (Hampshire) (UK/England),
Selby (UK/England),
Selcuk (Turkey),
Selden, NY
Seldon, NY
Selfridge Air National Guard, MI
Seligman (40 mi east of), AZ
Seligman (near), AZ
Seligman, AZ
Selinsgrove, PA
Selinsgrove/Williamsport (between, on Route 15), PA
Selkirk (Canada), MB
Selkirk, NY
Sellersburg, IN
Sellic, WA
Selma, CA
Selma, NC
Selma, OR
Sembach (Germany),
Seminoe Lake (near Rawlins), WY
Seminole, FL
Seminole, OK
Semmes, AL
Senagambia Region (Gambia),
Senatobia, MS
Seneca Falls, NY
Seneca, KS
Seneca, SC
Senekal (South Africa),
Senftenberg (Germany),
Senoia, GA
Sentinel, AZ
Seoul (Korea),
Seoul (South Korea),
Seoul,
Sept-Iles (Canada), PQ
Sequim, WA
Sequoia National Park, CA
Sequoia, CA
Sequoya National Park, CA
Seremban (Malaysia),
Seremban, Negeri Sembilan (Malaysia),
Seria (Brunei),
Serra Negra (Brazil),
Sertaozinho (Brazil),
Sevastopol (Ukraine),
Seven Hills, OH
Severn, MD
Severna Park, MD
Sevierville, TN
Seville (Spain),
Seville, OH
Sewanee, TN
Seward, AK
Sewell (Washington Township), NJ
Sewell, NJ
Sewickley, PA
Sewickly, PA
Seymore/Farmer City/Weldon area, IL
Seymour, CT
Seymour, IN
Seymour, TN
Seymour, WI
Seymour-Johnson AFB, NC
Seyssins (France),
Shabaqua (Thunder Bay)  (Canada), ON
Shabarimala (India),
Shackle Island community of Hendersonville, TN
Shacktinsk (Khazakhstan),
Shade Gap, PA
Shady Grove, OR
Shady Point, OK
Shady Shores, TX
Shady Spring, WV
Shadyside, MD
Shafter VOR (in flight), CA
Shafter, CA
Shaftesbury, Dorset (UK/England),
Shaftsbury, VT
Shah Alam (Malaysia),
Shah Alam/Selangor (Malaysia),
Shahola Falls, PA
Shahrekord (Iran),
Shaker, OH
Shakopee, MN
Shalimar, FL
Shallotte, NC
Shamokin (Coal Township), PA
Shamokin, PA
Shanadoah, IA
Shandanken, NY
Shanghai (China),
Shanghai,
Shanghai, Pudong New District (PRC),
Shannon (New Zealand),
Shannon (approx. 500 km WNW of) (Ireland),
Shannon, MS
Shannon, NC
Shantineketan, (West Bengal) (India),
Shanty Creek, MI
Shapleigh, ME
Sharjah (U.A.E.),
Sharjah (UAE),
Sharjah (United Arab Emirates),
Shark River Hills, NJ
Sharldlow (Derby) (UK/England),
Sharm El Sheikh (Egypt),
Sharm El Shiekh, Sinai (Egypt),
Sharon (to Brookfield, OH), PA
Sharon, CT
Sharon, MA
Sharon, NH
Sharon, PA
Sharon, VT
Sharourah (500 km north of) (Empty Quarter) (Saudi Arabia),
Sharps Creek, OR
Sharpsburg, MD
Sharpsville, IN
Sharpsville, PA
Shasta Lake City, CA
Shasta Lake, CA
Shasta/Sand Flat, CA
Shattuck, OK
Shavat (Uzbekistan),
Shaver Lake, CA
Shavertown, PA
Shawano, WI
Shawnee National Forest, IL
Shawnee and Geary, OK
Shawnee, KS
Shawnee, OK
Shawnee, WY
Shawno, WI
Shawville, PA
Shebbear (UK/England),
Sheboygan Falls, WI
Sheboygan Falls/Kohler, WI
Sheboygan, WI
Sheeps Bridge, AZ
Sheet Harbour (Canada), NS
Sheffield (South Yorkshire) (UK/England),
Sheffield (UK/England),
Sheffield (UK/England), .
Sheffield (UK/England), IL
Sheffield (near) (UK/England),
Sheffield City (Just outside) (UK/England),
Sheffield Lake, OH
Sheffield, PA
Shelbina, MO
Shelbville, IN
Shelby County airport (@231 mile marker), AL
Shelby Township, MI
Shelby Townsip, MI
Shelby Twp, MI
Shelby, AL
Shelby, MI
Shelby, MT
Shelby, NC
Shelby, OH
Shelbyville (Flat Creek area), TN
Shelbyville, IL
Shelbyville, IN
Shelbyville, KY
Shelbyville, TN
Sheldon, IA
Shell Beach, CA
Shell Bluff, GA
Shell Knob, MO
Shellbrook (Canada), SK
Shelley, ID
Shelly, MN
Shelter Cove, CA
Shelton, CT
Shelton, WA
Shenandoah County (over the town of), VA
Shenandoah, IA
Shenandoah, PA
Shenyang (China),
Shenzhen (China),
Shepard AFB, TX
Shepherd, TX
Shepherdstown, WV
Shepherdsville, KY
Shephredstown, WV
Shepparton (VIC, Australia),
Shepshed,
Shepton Mallet (UK/England),
Sherbrooke (Canada), PQ
Sherburne, NY
Sheridan (10 miles South of, at the Sheridan Pipeline), WY
Sheridan, AR
Sheridan, IN
Sheridan, MT
Sheridan, OR
Sheridan, WY
Sherman Oaks (Los Angeles), CA
Sherman Oaks, CA
Sherman, CT
Sherman, NY
Sherman, TX
Sherrodsville, OH
Sherston, Malmesbury (UK/England),
Sherwood (north of), MI
Sherwood Park (Canada), AB
Sherwood, AR
Sherwood, OH
Sherwood, OR
Shields, MI
Shillington, PA
Shilo, IL
Shiloh, NC
Shingle Springs, CA
Shingletown, CA
Shinnston, WV
Shiocton, WI
Ship Bottom, NJ
Ship's Bottom, NJ
Shippensburg, PA
Shiprock, NM
Shiraz,
Shirebrook (UK/England),
Shirley Basin Road, WY
Shirley, NY
Shlangen (Germany),
Shoals, IN
Shobonier, IL
Shohola Falls, PA
Shokan, NY
Shongaloo, LA
Shoreham (UK/England),
Shoreham, NY
Shoreham-By-Sea (UK/England),
Shoreline (Seattle), WA
Shoreline (Views from), WA
Shoreline, WA
Shoreline/Edmonds, WA
Shoreview, MN
Shorewood, IL
Shorewood, MN
Shorewood, WI
Shortsville-Manchester, n.y. (Canada), ON
Shoto/Two Rivers, WI
Shotts (UK/Scotland),
Show Low (rural), AZ
Show Low, AZ
Shreveport (20 miles off), LA
Shreveport, LA
Shrewsbury (UK/England),
Shrewsbury Township, PA
Shrewsbury, MA
Shrewsbury, PA
Shropham Norfolk (UK/England),
Shropshire (UK/England),
Shumway, IL
Shuswap Lake (Canada), BC
Shutesbury, MA
Shylet (Bangladesh),
Siamese Ponds Wilderness, NY
Sibiu (Romania),
Sibley County, MN
Sibley, MO
Sicamous (Canada), BC
Sicklerville, NJ
Sickles, OK
Sidcup (UK/England),
Sidcup, Kent (UK/England),
Sidi Yahia (Morocco),
Sidmouth (UK/England),
Sidney (Canada), BC
Sidney, ME
Sidney, MI
Sidney, MT
Sidney, NE
Sidney, OH
Sidney, TX
Siedlce (Poland),
Siegen (Germany),
Sierra Madre, CA
Sierra Nevada (Gross Ridge area), CA
Sierra Nevada Mountains, CA
Sierra Nevada Mtns (Big Five Lakes), CA
Sierra Vista, AZ
Sierra Vista/Ft. Huachuca, AZ
Sierra/Plumas Counties (between, while camping), CA
Siesta Key, FL
Signal Mountain, TN
Signal Mtn, TN
Signal Mtn., TN
Sigulda (Latvia),
Sikeston, MO
Sikeston/Morley (between), MO
Siler City (past, on 421), NC
Silesia, MT
Siletz, OR
Silk Hope (near), NC
Siloam Springs, AR
Siloam Sprngs, AR
Silsbee, TX
Silute,
Silver Beach, NY
Silver City (near), IA
Silver City, NC
Silver City, NM
Silver City/Ontonagan, MI
Silver Creek, GA
Silver Fork, CA
Silver Hill, MD
Silver Lake (on the Fox River), WI
Silver Lake, CA
Silver Spring Twp., PA
Silver Spring, MD
Silver Springs, FL
Silver Springs, NV
Silver Springs, NY
Silver Water (Canada), ON
Silverado, CA
Silverdale (Bangor Submarine Base), WA
Silverdale (near Seattle) Across from NSB Bangor (Trident Su, WA
Silverdale, WA
Silverfdale, WA
Silverhill (SE of), AL
Silverhill, AL
Silverlake (Los Angeles), CA
Silverlake, WA
Silverthorne, CO
Silverton, CO
Silverton, OR
Silverton, TX
Silvertown (american name),
Sim, FL
Simco (20-40 km west of) (Canada), ON
Simcoe (Canada), ON
Simi Valley, CA
Simla, CO
Simonstown (South Africa),
Simpson, PA
Simpsonville, KY
Simpsonville, SC
Simsbury, CT
Sinai Peninsula (Egypt),
Sincelejo (Colombia),
Singapore (Orchid Country Club golf course),
Singapore,
Singapore, .
Singers Glen, VA
Singhampton (Canada), ON
Sinking Spring, PA
Sinop (Turkey),
Sint Joris Weert (Belgium),
Sinton, TX
Sintra (Portugal),
Sion Mills (Northern Ireland),
Sioux Center, IA
Sioux City, IA
Sioux Falls (near), SD
Sioux Falls, SD
Sioux Falls, SD, SD
Sioux Lookout (Canada), ON
Sipoo (Finland),
Sipsey, AL
Siren, WI
Sirhind-Ambala (India),
Sisseton, SD
Sissonville, WV
Sister Lakes, MI
Sisterdale, TX
Sisters (7 miles SW of), OR
Sisters (near), OR
Sitka (North of, St. John Bay), AK
Sitka, AK
Sitka, OR
Six Flags (near), NJ
Six Mile, SC
Sixes/Port Orford (between), OR
Skaneateles, NY
Skarysko-Kamienna (Poland),
Skegness (UK/England),
Skelmanthorpe (UK/England),
Skelmersdale (UK/England),
Skelmersdale, Lancashire (UK/England),
Skidway Lake, MI
Skies over Sierra Nevada, CA
Skippers, VA
Skipperville, AL
Skjaldbreid (Iceland),
Skokie, IL
Skopje (Macedonia),
Skowhegan, ME
Skudai (Malaysia),
Sky CIty, NM
Sky City, NM
Sky Line Drive, VA
Skykomish (nearest), WA
Skykomish, WA
Skyline Drive, UT
Skytop, PA
Slades Corners, WI
Slagelse (Denmark),
Slana, AK
Slate Hill, NY
Slater, MO
Slatington, PA
Slaughter Beach, DE
Slave Lake (Canada), AB
Slavonski Brod (Croatia),
Sleaford, Lincolnshire (UK/England),
Sleepy Creek, NC
Sleepy Hollow, NY
Slickville, PA
Slidell and Thibadoux (New Orleans), LA
Slidell, LA
Sliema (Malta),
Sligo, PA
Slingerlands, NY
Slippery Rock, PA
Slocan Park (Canada), BC
Slocomb, AL
Slough (UK/England),
Slough, Berks (UK/England),
Slough, Berksire (UK/England),
Slovan, PA
Smackover, AR
Smethport, PA
Smith River, CA
Smith's Ferry, ID
Smith, KY
Smithers (Canada), BC
Smithfield, NC
Smithfield, RI
Smithfield, VA
Smithland, IA
Smithland, KY
Smithport, PA
Smiths Falls (Canada), ON
Smiths Ferry, ID
Smiths Station, AL
Smiths, AL
Smithsburg, MD
Smithshire, IL
Smithson's Valley, TX
Smithton, IL
Smithton, MO
Smithtown, NY
Smithville (south east of), TX
Smithville Lake, MO
Smithville, MO
Smithville, NJ
Smithville, TN
Smithville, TX
Smithville/Orrville, OH
Smithville/Sink Creek, TN
Smoaks, SC
Smock, PA
Smryna, GA
Smyrna Mills/Oakfield/Island Falls, and Patten, ME
Smyrna, DE
Smyrna, GA
Smyrna, TN
Snake Creek/Great Basin National Park, NV
Snake River (ID/OR border), ID
Snake River, ID
Snappertuna (Finland),
Sneads Ferry, NC
Sneads/Chattahoochee, FL
Snelling, CA
Snellville, GA
Snetterton (small village near Norwich),
Sniders Crossroads, SC
Snohomish Co. (Mountainous area, camping), WA
Snohomish, WA
Snoqualmie Pass (Interstate 90), WA
Snoqualmie Pass, WA
Snoqualmie Pass/Blewett Pass area, WA
Snoqualmie, WA
Snoqualmine, WA
Snowball, AR
Snowbank Lake, MN
Snowflake, AZ
Snowmass Village, CO
Snyder, TX
Snydersburg, PA
So. Cal., CA
So. Farmingdale, NY
Soap Lake (Sun Lakes State Park), WA
Soap Lake, WA
Socastee, SC
Social Hill, AR
Socorro (approx 30 miles S. of, on I-25), NM
Socorro (outside of), NM
Socorro (west of, on Hwy 60), NM
Socorro, NM
Socorro/Belen (between), NM
Soda Springs (by highway 80), CA
Soddy Daisy, TN
Sodus, NY
Soest (Netherlands),
Sofia (Bulgaria),
Soho,
Solana Beach, CA
Solano County, CA
Solavang, CA
Soldatna, AK
Soldiers Grove (Rising Sun), WI
Soldotna, AK
Solihull (UK/England),
Solomans Island, MD
Solome, AZ
Solomon, KS
Solomons Island, MD
Solon, IA
Solon, ME
Solon, OH
Solsberry, IN
Solvang, CA
Somers Point, NJ
Somers, CT
Somers, NY
Somerset (UK/England),
Somerset (UK/England)k,
Somerset, KY
Somerset, MA
Somerset, NJ
Somerset, OH
Somerset, PA
Somerset, TX
Somerset, WI
Somerset?, WI
Somersworth, NH
Somerville County, TX
Somerville, NJ
Somerville, OH
Somerville, TX
Somerviller, MA
Somes Bar, CA
Somis, CA
Sommerset, OH
Somogyfajsz (Hungary),
Son en Breugel (Netherlands),
Sonderborg (Denmark),
Songtan/Pyongtaek (Republic of Korea),
Sonisidro (back road of), CA
Sonoma County (Coast of), CA
Sonoma Mountain, CA
Sonoma, CA
Sonora, CA
Sonora, TX
Sonoran Desert, AZ
Sooke (Canada), BC
Sophia, NC
Sophia, WV
Soquel, CA
Sorento (near), ME
Sorrento, FL
Soso, MS
Sotira, .
Souderton, PA
Souix City, IA
Soulatge (near St. Paul) (France),
Sound Beach, NY
Sounth Atlantic/Caribbean (at sea),
South Abaco (Bahamas),
South Africa, AR
South Amboy, NJ
South Amherst, OH
South Armagh (Rep. Of Ireland),
South Attleboro, MA
South Australia,
South Bay (Belle Glade), FL
South Bay, FL
South Beach, FL
South Bend, IN
South Bend, WA
South Berwick, ME
South Bethany Beach, DE
South Bound Brook, NJ
South Brunswick, NJ
South Burlington, VT
South Cairo, NY
South Central Iraq,
South Charleston (near), WV
South Charleston, OH
South China, ME
South Coffyvile, OK
South Conway, NH
South County, RI
South Daytona Beach, FL
South Dennis, MA
South East Merced, CA
South Eastern Coast (Republic of Ireland),
South Easton (seen from), MA
South Easton, MA
South Egremont, MA
South El Monte, CA
South Elgin, IL
South Euclid, OH
South Fallsburg, NY
South Fork, CO
South Gate, CA
South Glens Falls, NY
South Glens, NY
South Harrisburg, VA
South Haven, MI
South Hill, VA
South Hill, WA
South Hiram, ME
South Hollan, IL
South Holland, IL
South Jordan, UT
South Kilkenny (Ireland),
South Kingston, NH
South Kingstown, RI
South Lake Tahoe (Meyers), CA
South Lake Tahoe, CA
South Lake Tahoe, NV
South Lancaster (Canada), ON
South Lebanon, OH
South London (UK/England),
South Lyon, MI
South Miami, FL
South Milford, IN
South Milwaukee, WI
South Nags Head, NC
South Negev Desert (Israel),
South New Belrin, NY
South Normanton, Derbys (UK/England),
South Nyack, NY
South Ockendon (UK/England),
South Ontario, CA
South Pacific (243 miles above),
South Pacific Island,
South Pacific,
South Padre Island, TX
South Paris, ME
South Park, PA
South Park, WA
South Pasadena, CA
South Phoenix, AZ
South Plainfield, NJ
South Plainfield?, NJ
South Point, OH
South Portland, ME
South Portsmouth, KY
South Prairie, WA
South Prarie, WA
South Republic, MI
South Royalton, VT
South Salt Lake City, UT
South San Francisco, CA
South San Jose, CA
South Selkirk (Canada), BC
South Shields (UK/England),
South Shore, KY
South Slocan (Canada), BC
South St. Louis, MO
South St. Paul, MN
South Stoke, Goring (UK/England),
South Surrey (Canada), BC
South Tucson, AZ
South Tyler, TX
South Wales (UK/S.Wales),
South Webster, OH
South Whitley, IN
South Willow Canyon (above Grantsville), UT
South Windsor, CT
South Wirral (UK/England),
South Yarmouth, MA
South Zanesville, OH
South of Kalamath Falls,, OR
South of New Holland, PA
Southampton (Canada), ON
Southampton (Hampshire) (UK/England),
Southampton (UK/England),
Southampton, Hampshire (UK/England),
Southampton, NY
Southampton, PA
Southaven, MS
Southbloomingvill, OH
Southborough, MA
Southbridge, MA
Southbridge, VA
Southbury, CT
Southeastern, NH
Southend-on-Sea (UK/England),
Southern California Operations Area, CA
Southern Oregon, OR
Southern Pines, NC
Southern Shores, NC
Southern Utah (mouth of Muddy Creek), UT
Southfield, MI
Southgate, MI
Southhampton (UK/England),
Southigton, CT
Southington, CT
Southlake, TX
Southmore, Oxforshire (UK/England),
Southmountain (Canada), ON
Southport (UK/England),
Southport (not sure), CT
Southport, CT
Southport, NC
Southside (Gadsden), AL
Southside, AL
Southwest City, MO
Southwest Harbor, ME
Southwest U. S.,
Southwest, AR
Southwest, OH
Southwick, MA
Sozopol (Bulgaria),
Spa-Francorchamps (Belgium),
Spain,
Spalding (UK/England),
Spalding, NE
Spanaway (Graham), WA
Spanaway, WA
Spanish Fork Canyon, UT
Spanish Fork, UT
Spanish Fort, AL
Spanish Springs, NV
Spansh Cay/Abcos Inlands (Bahamas) (Near Coopers town),
Sparks, NV
Sparks/Reno, NV
Sparta (12 mi.north of, countryside), NC
Sparta, NJ
Sparta, TN
Sparta, WI
Spartanburg, SC
Spartanburg/Greenville (near), SC
Sparwood (Canada), BC
Sparwood (outskirts) (Canada), BC
Spearfish Canyon, SD
Spearfish, SD
Spearman, TX
Spearsville, LA
Speedway, IN
Speedwell, TN
Spencer, IA
Spencer, IN
Spencer, MA
Spencer, NY
Spencer, SD
Spencer, WI
Spencer, WV
Spencerport, NY
Spencerville (Canada), ON
Spencerville, OH
Spicewood, TX
Spindale, NC
Spirit Lake (rural), ID
Spirit Lake Highway (approx. Milepost 27), WA
Spirit Lake, IA
Spirit Lake, ID
Splendora, TX
Split (Croatia),
Split (in former Yugoslavia),
Split Lake (Canada), MB
Split,
Spokane (14 Miles North of) , Deer Park (1/2 mile south of), WA
Spokane (30mi nnw of), WA
Spokane (35 miles north of, Hwy. 395), WA
Spokane (About 30 miles SW of,I-90, maybe MM 254), WA
Spokane (I-90 from mile 238 eastbound, over), WA
Spokane (near), WA
Spokane Valley, WA
Spokane, WA
Sponk, NY
Spooner, WI
Spotswood, NJ
Spotsylvania, VA
Sprague River, OR
Sprague, WA
Sprague/Ritzville (between, I-90), WA
Spranger (near, 5 mi. east of Interstate 25), CO
Spring (North Harris Co.), TX
Spring Bank Airport (Canada), AB
Spring Branch, TX
Spring City, PA
Spring City, TN
Spring Creek, NV
Spring Glen, NY
Spring Green, WI
Spring Grove, MN
Spring Grove, PA
Spring Hill, FL
Spring Hill, KS
Spring Hill, TN
Spring Lake Park, MN
Spring Lake, MI
Spring Lake, NC
Spring Lake/Grand Haven, MI
Spring Mills, WV
Spring Valley (Viewed from, San Diego Co.), CA
Spring Valley, CA
Spring Valley, IL
Spring Valley, NV
Spring Valley, NY
Spring Valley, OH
Spring Wood, VA
Spring, TX
Springboro, OH
Springboro, PA
Springbrook, WI
Springdale, AR
Springdale, PA
Springdale, UT
Springdale/Fayetteville, AR
Springer (I-25), NM
Springer (NM)/Colorado City (CO), CO
Springer (on 1-25; north of), NM
Springerville, AZ
Springfield (25 miles northeast of), MO
Springfield (??) (Schuyler County), IL
Springfield (South of), MO
Springfield (rural area near), IL
Springfield near Highlandville, 14 miles south of, MO
Springfield, CO
Springfield, IL
Springfield, MA
Springfield, MI
Springfield, MO
Springfield, NJ
Springfield, OH
Springfield, OR
Springfield, PA
Springfield, SC
Springfield, SD
Springfield, TN
Springfield, VA
Springfield/Jasper, OR
Springfield/Longmeadow, MA
Springfield/Papillion, NE
Springhill, FL
Springhill, LA
Springport, IN
Springtown, PA
Springtown, TX
Springtown/Azle, TX
Springvale, ME
Springview, NE
Springville, AL
Springville, CA
Springville, TN
Springwater, NY
Spruce Grove (Canada), AB
Spruce Pine, NC
Spur, TX
Spurger, TX
Squamish (Canada), BC
Squaw Valley, CA
Sratford, CT
Srinagar, Kashmir (India),
St  Leonard (Canada), NB
